ProductID,ProductName,Category,Avg_Daily_Demand,Avg_LeadTime,StockOutRate,Revenue,Avg_Unit_Price,Current_Stock,Safety_Stock,Reorder_Point,Units_To_Order,Stock_Risk_Value,SKU_Risk
1043,Product_108,Beauty,0.00889801505817933,29,0,4224.74,324.98,NA,0.06228610540725531,0.3203285420944559,NA,NA,Healthy
1043,Product_108,Clothing,0.0027378507871321013,2,0,222.36,55.59,NA,0.019164955509924708,0.02464065708418891,NA,NA,Healthy
1043,Product_108,Electronics,0.007529089664613279,29,0,3337.29,303.39,NA,0.05270362765229295,0.27104722792607805,NA,NA,Healthy
1043,Product_108,Food,0.002053388090349076,23,0,238.29,79.43,NA,0.014373716632443533,0.061601642710472276,NA,NA,Healthy
1043,Product_108,Home,0.018480492813141684,18.5,0,8822.68,325.49,NA,0.1293634496919918,0.47125256673511295,NA,NA,Healthy
1043,Product_109,Beauty,0.002053388090349076,6,0,1268.97,422.99,NA,0.014373716632443533,0.026694045174537988,NA,NA,Healthy
1043,Product_109,Clothing,0.013689253935660506,16.5,0,3174.79,167.745,NA,0.09582477754962354,0.32169746748802186,NA,NA,Healthy
1043,Product_109,Electronics,0.010951403148528405,11,0,5541.6,387.6,NA,0.07665982203969883,0.19712525667351127,NA,NA,Healthy
1043,Product_11,Beauty,0.0054757015742642025,22,0,3517.12,439.64,NA,0.038329911019849415,0.15879534565366188,NA,NA,Healthy
1043,Product_11,Clothing,0.018480492813141684,19,0,6033.66,212.72,NA,0.1293634496919918,0.4804928131416838,NA,NA,Healthy
1043,Product_11,Electronics,0.01574264202600958,21.333333333333332,0,3602.86,135.3,NA,0.11019849418206706,0.4460415240702714,NA,NA,Healthy
1043,Product_11,Food,0.008213552361396304,14,0,528.96,44.08,NA,0.05749486652977413,0.17248459958932238,NA,NA,Healthy
1043,Product_11,Home,0.012320328542094456,15.666666666666666,0,7265.969999999999,439.7266666666667,NA,0.08624229979466119,0.27926078028747436,NA,NA,Healthy
1043,Product_110,Clothing,0.019164955509924708,9,0,7612.92,271.89,NA,0.13415468856947296,0.3066392881587953,NA,NA,Healthy
1043,Product_110,Electronics,0.0034223134839151265,23,0,2191.55,423.21500000000003,NA,0.023956194387405885,0.1026694045174538,NA,NA,Healthy
1043,Product_110,Home,0.01026694045174538,19,0,6185.16,422.985,NA,0.07186858316221766,0.2669404517453799,NA,NA,Healthy
1043,Product_111,Beauty,0.0013689253935660506,8,0,139.1,69.55,NA,0.009582477754962354,0.02053388090349076,NA,NA,Healthy
1043,Product_111,Clothing,0.015058179329226557,14.333333333333334,0,8427.26,377.87,NA,0.1054072553045859,0.3212411590234999,NA,NA,Healthy
1043,Product_111,Electronics,0.0054757015742642025,12,0,2677.04,334.63,NA,0.038329911019849415,0.10403832991101986,NA,NA,Healthy
1043,Product_111,Food,0.004106776180698152,25,0,724.3199999999999,120.72,NA,0.028747433264887066,0.13141683778234087,NA,NA,Healthy
1043,Product_111,Home,0.006844626967830253,2,0,641.36,143.45,NA,0.04791238877481177,0.061601642710472276,NA,NA,Healthy
1043,Product_112,Beauty,0.00889801505817933,1,0,3061.24,235.48,NA,0.06228610540725531,0.07118412046543464,NA,NA,Healthy
1043,Product_112,Electronics,0.009582477754962354,14,0,1014.58,72.47,NA,0.06707734428473648,0.20123203285420943,NA,NA,Healthy
1043,Product_112,Food,0.006160164271047228,14,0,1613.97,179.33,NA,0.043121149897330596,0.1293634496919918,NA,NA,Healthy
1043,Product_112,Home,0.00889801505817933,11,0,1001.91,77.07,NA,0.06228610540725531,0.16016427104722794,NA,NA,Healthy
1043,Product_113,Beauty,0.0027378507871321013,20,0.5,990.38,167.79999999999998,NA,0.019164955509924708,0.07392197125256673,NA,NA,Moderate
1043,Product_113,Clothing,0.0027378507871321013,25,0,886.32,221.58,NA,0.019164955509924708,0.08761122518822724,NA,NA,Healthy
1043,Product_113,Electronics,0.006160164271047228,7,0,1361.7,151.3,NA,0.043121149897330596,0.08624229979466119,NA,NA,Healthy
1043,Product_114,Beauty,0.015058179329226557,16,0,2761.84,133.135,NA,0.1054072553045859,0.3463381245722108,NA,NA,Healthy
1043,Product_114,Clothing,0.007529089664613279,20,0,2313.08,210.28,NA,0.05270362765229295,0.2032854209445585,NA,NA,Healthy
1043,Product_114,Electronics,0.00889801505817933,12.5,0,2372.98,164.21,NA,0.06228610540725531,0.1735112936344969,NA,NA,Healthy
1043,Product_114,Food,0.009582477754962354,2,0,5104.54,364.61,NA,0.06707734428473648,0.08624229979466119,NA,NA,Healthy
1043,Product_115,Clothing,0.004791238877481177,11,0,1873.34,267.62,NA,0.03353867214236824,0.08624229979466119,NA,NA,Healthy
1043,Product_115,Electronics,0.0013689253935660506,4,0,839.26,419.63,NA,0.009582477754962354,0.015058179329226557,NA,NA,Healthy
1043,Product_115,Food,0.0054757015742642025,22.5,0,2043.12,297.18,NA,0.038329911019849415,0.16153319644079397,NA,NA,Healthy
1043,Product_116,Beauty,0.009582477754962354,20.5,0,3026.08,226.07999999999998,NA,0.06707734428473648,0.26351813826146475,NA,NA,Healthy
1043,Product_116,Clothing,0.006160164271047228,28,0,2189.52,243.28,NA,0.043121149897330596,0.21560574948665298,NA,NA,Healthy
1043,Product_116,Electronics,0.0034223134839151265,26,0,2078.3,415.66,NA,0.023956194387405885,0.11293634496919917,NA,NA,Healthy
1043,Product_116,Food,0.006844626967830253,6,0,3170.7,317.07,NA,0.04791238877481177,0.08898015058179329,NA,NA,Healthy
1043,Product_116,Home,0.02190280629705681,16,0,12013.52,385.4733333333333,NA,0.15331964407939766,0.5037645448323066,NA,NA,Healthy
1043,Product_117,Beauty,0.014373716632443531,17,0,5577.63,266.355,NA,0.10061601642710472,0.34496919917864477,NA,NA,Healthy
1043,Product_117,Home,0.004106776180698152,4,0,677.64,112.94,NA,0.028747433264887066,0.045174537987679675,NA,NA,Healthy
1043,Product_118,Beauty,0.002053388090349076,3,0,1008.93,336.31,NA,0.014373716632443533,0.020533880903490762,NA,NA,Healthy
1043,Product_118,Electronics,0.01163586584531143,7.5,0,2478.75,131.01,NA,0.08145106091718002,0.16872005475701574,NA,NA,Healthy
1043,Product_118,Food,0.0054757015742642025,14,0,561.68,70.21,NA,0.038329911019849415,0.11498973305954824,NA,NA,Healthy
1043,Product_119,Clothing,0.006844626967830253,19,0,3675.6,367.56,NA,0.04791238877481177,0.17796030116358658,NA,NA,Healthy
1043,Product_119,Electronics,0.0054757015742642025,15,0,1015.52,126.94,NA,0.038329911019849415,0.12046543463381246,NA,NA,Healthy
1043,Product_12,Home,0.017111567419575632,21.333333333333332,0,8382.980000000001,302.7166666666667,NA,0.11978097193702943,0.48482774355464286,NA,NA,Healthy
1043,Product_120,Beauty,0.01163586584531143,8,0,4478.26,256.61,NA,0.08145106091718002,0.17453798767967146,NA,NA,Healthy
1043,Product_120,Clothing,0.02943189596167009,9,0,5996.87,118.5025,NA,0.20602327173169063,0.47091033538672145,NA,NA,Healthy
1043,Product_120,Home,0.0013689253935660506,9,0,973.52,486.76,NA,0.009582477754962354,0.02190280629705681,NA,NA,Healthy
1043,Product_121,Electronics,0.01574264202600958,17.5,0,3081.32,132.935,NA,0.11019849418206706,0.3856947296372347,NA,NA,Healthy
1043,Product_121,Food,6.844626967830253e-4,27,0,295.34,295.34,NA,0.004791238877481177,0.02327173169062286,NA,NA,Healthy
1043,Product_121,Home,0.009582477754962354,8,0,6409.48,457.82,NA,0.06707734428473648,0.1437371663244353,NA,NA,Healthy
1043,Product_122,Beauty,0.006844626967830253,15,0,3342.84,313.48,NA,0.04791238877481177,0.15058179329226556,NA,NA,Healthy
1043,Product_122,Clothing,6.844626967830253e-4,23,0,321.46,321.46,NA,0.004791238877481177,0.02053388090349076,NA,NA,Healthy
1043,Product_122,Electronics,6.844626967830253e-4,14,0,127.38,127.38,NA,0.004791238877481177,0.01437371663244353,NA,NA,Healthy
1043,Product_122,Home,0.01779603011635866,10.333333333333334,0.3333333333333333,8705.98,331.39666666666665,NA,0.12457221081451061,0.30846452201688346,NA,NA,Moderate
1043,Product_123,Beauty,0.008213552361396304,10,0,3793.77,322.385,NA,0.05749486652977413,0.13963039014373718,NA,NA,Healthy
1043,Product_123,Clothing,0.007529089664613279,4.5,0,3012.7400000000002,256.35,NA,0.05270362765229295,0.0865845311430527,NA,NA,Healthy
1043,Product_123,Home,0.002053388090349076,25,0,712.08,237.36,NA,0.014373716632443533,0.06570841889117043,NA,NA,Healthy
1043,Product_124,Beauty,0.01163586584531143,18.5,0,1401.45,93.945,NA,0.08145106091718002,0.2967145790554415,NA,NA,Healthy
1043,Product_124,Clothing,0.0027378507871321013,9,0,1315.12,328.78,NA,0.019164955509924708,0.04380561259411362,NA,NA,Healthy
1043,Product_125,Beauty,0.010951403148528405,23,0,2687.69,179.28500000000003,NA,0.07665982203969883,0.32854209445585214,NA,NA,Healthy
1043,Product_125,Electronics,0.008213552361396304,4.5,0,211.16,39.79,NA,0.05749486652977413,0.09445585215605751,NA,NA,Healthy
1043,Product_125,Home,0.013689253935660506,13,0,4184.44,234.97,NA,0.09582477754962354,0.2737850787132101,NA,NA,Healthy
1043,Product_126,Clothing,0.004791238877481177,14,0,1651.51,235.93,NA,0.03353867214236824,0.10061601642710472,NA,NA,Healthy
1043,Product_126,Electronics,0.0013689253935660506,10,0,737.32,368.66,NA,0.009582477754962354,0.02327173169062286,NA,NA,Healthy
1043,Product_126,Food,0.0034223134839151265,24,0,1523.7,304.74,NA,0.023956194387405885,0.10609171800136892,NA,NA,Healthy
1043,Product_127,Electronics,0.013689253935660506,13,0,6798.52,300.83,NA,0.09582477754962354,0.2737850787132101,NA,NA,Healthy
1043,Product_128,Beauty,0.01642710472279261,15,0,10937.74,435.02,NA,0.11498973305954827,0.3613963039014374,NA,NA,Healthy
1043,Product_128,Food,0.008213552361396304,15,0,616.92,51.41,NA,0.05749486652977413,0.1806981519507187,NA,NA,Healthy
1043,Product_128,Home,0.006160164271047228,28,0,335.79,37.31,NA,0.043121149897330596,0.21560574948665298,NA,NA,Healthy
1043,Product_129,Beauty,0.015058179329226557,20.5,0,5752.83,247.655,NA,0.1054072553045859,0.4140999315537303,NA,NA,Healthy
1043,Product_129,Clothing,0.01026694045174538,22.5,0,5170.830000000001,329.155,NA,0.07186858316221766,0.30287474332648867,NA,NA,Healthy
1043,Product_129,Food,0.014373716632443531,16,0,7928.27,354.725,NA,0.10061601642710472,0.3305954825462012,NA,NA,Healthy
1043,Product_129,Home,0.0034223134839151265,26,0,690.75,138.15,NA,0.023956194387405885,0.11293634496919917,NA,NA,Healthy
1043,Product_13,Beauty,0.009582477754962354,27,0,6163.92,440.28,NA,0.06707734428473648,0.3258042436687201,NA,NA,Healthy
1043,Product_13,Electronics,0.0054757015742642025,28,0,1979.28,247.41,NA,0.038329911019849415,0.19164955509924708,NA,NA,Healthy
1043,Product_13,Food,0.009582477754962354,4.5,0,3634.82,272.685,NA,0.06707734428473648,0.11019849418206706,NA,NA,Healthy
1043,Product_130,Beauty,0.0054757015742642025,25,0,3104.64,388.08,NA,0.038329911019849415,0.17522245037645448,NA,NA,Healthy
1043,Product_130,Electronics,0.0013689253935660506,12,0,512.24,256.12,NA,0.009582477754962354,0.026009582477754964,NA,NA,Healthy
1043,Product_130,Food,0.008213552361396304,22,0,5595.84,466.32,NA,0.05749486652977413,0.23819301848049285,NA,NA,Healthy
1043,Product_130,Home,0.006160164271047228,3,0,1361.61,151.29,NA,0.043121149897330596,0.061601642710472276,NA,NA,Healthy
1043,Product_131,Beauty,0.01026694045174538,14.5,0,2187.98,144.32999999999998,NA,0.07186858316221766,0.22073921971252564,NA,NA,Healthy
1043,Product_131,Clothing,0.008213552361396304,9,0,1138.1999999999998,94.85,NA,0.05749486652977413,0.13141683778234087,NA,NA,Healthy
1043,Product_131,Electronics,0.00889801505817933,13,0,1328.73,102.21,NA,0.06228610540725531,0.17796030116358658,NA,NA,Healthy
1043,Product_131,Home,0.007529089664613279,7.5,0,2404.95,242.43,NA,0.05270362765229295,0.10917180013689254,NA,NA,Healthy
1043,Product_132,Clothing,0.008213552361396304,13,0,1145.31,159.495,NA,0.05749486652977413,0.16427104722792607,NA,NA,Healthy
1043,Product_132,Electronics,0.0013689253935660506,25,0,735.56,367.78,NA,0.009582477754962354,0.04380561259411362,NA,NA,Healthy
1043,Product_132,Food,6.844626967830253e-4,15,0,432.15,432.15,NA,0.004791238877481177,0.015058179329226557,NA,NA,Healthy
1043,Product_132,Home,0.0027378507871321013,11,0,304.28,76.07,NA,0.019164955509924708,0.04928131416837782,NA,NA,Healthy
1043,Product_133,Beauty,0.012320328542094456,18.666666666666668,0,4566.75,203.56333333333333,NA,0.08624229979466119,0.3162217659137577,NA,NA,Healthy
1043,Product_133,Electronics,0.015058179329226557,20,0,4908.92,215.26,NA,0.1054072553045859,0.406570841889117,NA,NA,Healthy
1043,Product_133,Home,0.0054757015742642025,19,0,2516.4,314.55,NA,0.038329911019849415,0.14236824093086925,NA,NA,Healthy
1043,Product_134,Clothing,0.010951403148528405,17,0,3055.72,249.39,NA,0.07665982203969883,0.26283367556468173,NA,NA,Healthy
1043,Product_134,Electronics,0.0034223134839151265,6,0,637.3,127.46,NA,0.023956194387405885,0.044490075290896644,NA,NA,Healthy
1043,Product_134,Food,0.004106776180698152,10.5,0.5,1098.22,143.095,NA,0.028747433264887066,0.07186858316221767,NA,NA,Moderate
1043,Product_135,Beauty,0.006160164271047228,23.5,0,2115.84,257.90000000000003,NA,0.043121149897330596,0.18788501026694046,NA,NA,Healthy
1043,Product_135,Clothing,0.01163586584531143,26,0,3821.49,222.605,NA,0.08145106091718002,0.38398357289527724,NA,NA,Healthy
1043,Product_135,Electronics,0.01026694045174538,6.666666666666667,0.3333333333333333,1108.28,161.52,NA,0.07186858316221766,0.1403148528405202,NA,NA,Moderate
1043,Product_135,Food,0.004106776180698152,25,0,2851.68,475.28,NA,0.028747433264887066,0.13141683778234087,NA,NA,Healthy
1043,Product_135,Home,0.008213552361396304,24,0,1563.36,130.28,NA,0.05749486652977413,0.2546201232032854,NA,NA,Healthy
1043,Product_136,Electronics,0.013689253935660506,12,0,6623.5999999999995,293.7366666666667,NA,0.09582477754962354,0.2600958247775496,NA,NA,Healthy
1043,Product_136,Food,0.00889801505817933,8,0,1631.76,125.52,NA,0.06228610540725531,0.13347022587268995,NA,NA,Healthy
1043,Product_136,Home,0.01026694045174538,8.5,0,6479.52,442.655,NA,0.07186858316221766,0.1591375770020534,NA,NA,Healthy
1043,Product_137,Beauty,0.004106776180698152,29,0,1310.4,218.4,NA,0.028747433264887066,0.14784394250513347,NA,NA,Healthy
1043,Product_137,Food,0.0013689253935660506,26,0,42.82,21.41,NA,0.009582477754962354,0.045174537987679675,NA,NA,Healthy
1043,Product_138,Clothing,0.004791238877481177,10,0,570.71,81.53,NA,0.03353867214236824,0.08145106091718002,NA,NA,Healthy
1043,Product_138,Electronics,0.004106776180698152,4,0,1865.82,310.97,NA,0.028747433264887066,0.045174537987679675,NA,NA,Healthy
1043,Product_139,Beauty,0.0027378507871321013,3,0,1444.6,361.15,NA,0.019164955509924708,0.02737850787132101,NA,NA,Healthy
1043,Product_139,Electronics,0.0054757015742642025,15,0,1638.96,204.87,NA,0.038329911019849415,0.12046543463381246,NA,NA,Healthy
1043,Product_139,Home,0.00889801505817933,6,0,3856.19,297.4,NA,0.06228610540725531,0.11567419575633128,NA,NA,Healthy
1043,Product_14,Clothing,0.006160164271047228,24.5,0,2283.1,253.42000000000002,NA,0.043121149897330596,0.1940451745379877,NA,NA,Healthy
1043,Product_14,Food,0.013689253935660506,25,0,7552,377.6,NA,0.09582477754962354,0.4380561259411362,NA,NA,Healthy
1043,Product_140,Beauty,0.0027378507871321013,21,0,1848.4,462.1,NA,0.019164955509924708,0.07665982203969883,NA,NA,Healthy
1043,Product_140,Clothing,0.008213552361396304,25,0,4428.4800000000005,369.04,NA,0.05749486652977413,0.26283367556468173,NA,NA,Healthy
1043,Product_140,Electronics,0.0034223134839151265,23,0,784.3000000000001,156.86,NA,0.023956194387405885,0.1026694045174538,NA,NA,Healthy
1043,Product_140,Food,0.006844626967830253,11,0,317.9,31.79,NA,0.04791238877481177,0.12320328542094455,NA,NA,Healthy
1043,Product_140,Home,0.0054757015742642025,17,0,626.24,78.28,NA,0.038329911019849415,0.13141683778234087,NA,NA,Healthy
1043,Product_141,Beauty,0.012320328542094456,14.5,0,2229.1699999999996,102.60499999999999,NA,0.08624229979466119,0.2648870636550308,NA,NA,Healthy
1043,Product_141,Clothing,0.0013689253935660506,12,0,632.22,316.11,NA,0.009582477754962354,0.026009582477754964,NA,NA,Healthy
1043,Product_141,Electronics,0.013004791238877482,14.666666666666666,0,3966.65,303.95666666666665,NA,0.09103353867214237,0.28177047684234546,NA,NA,Healthy
1043,Product_141,Food,0.00889801505817933,19,0,4416.97,241.245,NA,0.06228610540725531,0.23134839151266257,NA,NA,Healthy
1043,Product_141,Home,0.01163586584531143,12.333333333333334,0,2738.28,151,NA,0.08145106091718002,0.22496007300935433,NA,NA,Healthy
1043,Product_142,Beauty,0.00889801505817933,24,0,5043.22,387.94,NA,0.06228610540725531,0.2758384668035592,NA,NA,Healthy
1043,Product_142,Food,0.01642710472279261,10.666666666666666,0,2938.5299999999997,201.09666666666666,NA,0.11498973305954827,0.29021218343600275,NA,NA,Healthy
1043,Product_142,Home,0.0054757015742642025,14,0,2180.56,272.57,NA,0.038329911019849415,0.11498973305954824,NA,NA,Healthy
1043,Product_143,Beauty,0.002053388090349076,10,0,176.82,58.94,NA,0.014373716632443533,0.034907597535934295,NA,NA,Healthy
1043,Product_143,Clothing,0.0027378507871321013,18,0,1054.88,263.72,NA,0.019164955509924708,0.06844626967830253,NA,NA,Healthy
1043,Product_143,Food,0.00889801505817933,15,0,3784.3300000000004,242.275,NA,0.06228610540725531,0.19575633127994524,NA,NA,Healthy
1043,Product_143,Home,0.008213552361396304,26,1,5299.92,441.66,NA,0.05749486652977413,0.27104722792607805,NA,NA,Moderate
1043,Product_144,Clothing,0.004791238877481177,15,0,994.56,142.08,NA,0.03353867214236824,0.10540725530458589,NA,NA,Healthy
1043,Product_144,Electronics,0.02053388090349076,17.333333333333332,0,7494.84,258.9533333333333,NA,0.1437371663244353,0.4996577686516085,NA,NA,Healthy
1043,Product_145,Beauty,0.01163586584531143,8.5,0,5801.46,291.79,NA,0.08145106091718002,0.1803559206023272,NA,NA,Healthy
1043,Product_145,Clothing,0.004106776180698152,29,0,2155.62,359.27,NA,0.028747433264887066,0.14784394250513347,NA,NA,Healthy
1043,Product_145,Electronics,0.00889801505817933,10,0,198.12,15.24,NA,0.06228610540725531,0.1512662559890486,NA,NA,Healthy
1043,Product_145,Food,0.004791238877481177,10,0,304.64000000000004,43.52,NA,0.03353867214236824,0.08145106091718002,NA,NA,Healthy
1043,Product_145,Home,0.007529089664613279,10.666666666666666,0,2822.25,316.19,NA,0.05270362765229295,0.13301391740816793,NA,NA,Healthy
1043,Product_146,Beauty,6.844626967830253e-4,22,0,237.21,237.21,NA,0.004791238877481177,0.019849418206707735,NA,NA,Healthy
1043,Product_146,Clothing,0.004791238877481177,14.5,0,334.06,68.215,NA,0.03353867214236824,0.1030116358658453,NA,NA,Healthy
1043,Product_146,Electronics,0.0034223134839151265,28,0,1060.05,212.01,NA,0.023956194387405885,0.11978097193702943,NA,NA,Healthy
1043,Product_146,Food,0.01026694045174538,7,0,5732.73,345.41999999999996,NA,0.07186858316221766,0.1437371663244353,NA,NA,Healthy
1043,Product_147,Beauty,0.0027378507871321013,11.666666666666666,0,1018.77,223.97,NA,0.019164955509924708,0.05110654802646589,NA,NA,Healthy
1043,Product_147,Clothing,0.017111567419575632,16,0,6104.25,239.95499999999998,NA,0.11978097193702943,0.39356605065023953,NA,NA,Healthy
1043,Product_147,Food,0.01163586584531143,8.333333333333334,0.3333333333333333,6889.39,314.02666666666664,NA,0.08145106091718002,0.17841660962810862,NA,NA,Moderate
1043,Product_148,Beauty,0.009582477754962354,3,0,5870.48,419.32,NA,0.06707734428473648,0.09582477754962354,NA,NA,Healthy
1043,Product_148,Clothing,0.0013689253935660506,20,0,409.68,204.84,NA,0.009582477754962354,0.03696098562628337,NA,NA,Healthy
1043,Product_148,Electronics,0.009582477754962354,10,0,2474.79,230.145,NA,0.06707734428473648,0.16290212183436004,NA,NA,Healthy
1043,Product_148,Home,0.01574264202600958,11,0,6678.949999999999,307.045,NA,0.11019849418206706,0.28336755646817247,NA,NA,Healthy
1043,Product_149,Clothing,0.0034223134839151265,14,0,1556.25,311.25,NA,0.023956194387405885,0.07186858316221766,NA,NA,Healthy
1043,Product_149,Food,0.0027378507871321013,16,0,1109.92,277.48,NA,0.019164955509924708,0.06297056810403832,NA,NA,Healthy
1043,Product_149,Home,0.010951403148528405,6,0,3405.2,239.76,NA,0.07665982203969883,0.14236824093086925,NA,NA,Healthy
1043,Product_15,Beauty,0.00889801505817933,20,0,6217.77,478.29,NA,0.06228610540725531,0.2402464065708419,NA,NA,Healthy
1043,Product_15,Clothing,6.844626967830253e-4,18,0,104.49,104.49,NA,0.004791238877481177,0.017111567419575632,NA,NA,Healthy
1043,Product_15,Electronics,0.013689253935660506,16,0,4373.24,228.95,NA,0.09582477754962354,0.31485284052019163,NA,NA,Healthy
1043,Product_15,Food,0.014373716632443531,5,0.5,7812.219999999999,368.13,NA,0.10061601642710472,0.17248459958932238,NA,NA,Moderate
1043,Product_150,Home,0.002053388090349076,8,0,441.24,147.08,NA,0.014373716632443533,0.03080082135523614,NA,NA,Healthy
1043,Product_151,Food,6.844626967830253e-4,3,0,476.5,476.5,NA,0.004791238877481177,0.006844626967830253,NA,NA,Healthy
1043,Product_151,Home,0.014373716632443531,16,0,7600.09,351.03999999999996,NA,0.10061601642710472,0.3305954825462012,NA,NA,Healthy
1043,Product_152,Electronics,0.02190280629705681,8.4,0,11483.380000000001,322.838,NA,0.15331964407939766,0.3373032169746749,NA,NA,Healthy
1043,Product_152,Food,0.026694045174537988,17.25,0,12327.029999999999,283.68,NA,0.1868583162217659,0.6473305954825461,NA,NA,Healthy
1043,Product_152,Home,0.0034223134839151265,4,0,2418,483.6,NA,0.023956194387405885,0.03764544832306639,NA,NA,Healthy
1043,Product_153,Beauty,0.0034223134839151265,2,0,1034.4499999999998,206.89,NA,0.023956194387405885,0.030800821355236138,NA,NA,Healthy
1043,Product_153,Clothing,0.0034223134839151265,12,0,1602.5,320.5,NA,0.023956194387405885,0.0650239561943874,NA,NA,Healthy
1043,Product_153,Food,0.012320328542094456,12.333333333333334,0,4706.320000000001,177.50333333333333,NA,0.08624229979466119,0.23819301848049282,NA,NA,Healthy
1043,Product_153,Home,0.021218343600273786,11.666666666666666,0,12545.58,397.88,NA,0.1485284052019165,0.3960757472051107,NA,NA,Healthy
1043,Product_154,Clothing,6.844626967830253e-4,29,0,208.71,208.71,NA,0.004791238877481177,0.024640657084188913,NA,NA,Healthy
1043,Product_154,Home,0.015058179329226557,18.5,0,9270.09,406.845,NA,0.1054072553045859,0.3839835728952772,NA,NA,Healthy
1043,Product_155,Clothing,0.0034223134839151265,20,0,606.3000000000001,121.26,NA,0.023956194387405885,0.09240246406570841,NA,NA,Healthy
1043,Product_155,Electronics,0.009582477754962354,4,0,4381.16,312.94,NA,0.06707734428473648,0.10540725530458589,NA,NA,Healthy
1043,Product_155,Home,0.006160164271047228,21,0,2603.5199999999995,289.28,NA,0.043121149897330596,0.17248459958932238,NA,NA,Healthy
1043,Product_156,Beauty,0.006844626967830253,18,0,3531.8,353.18,NA,0.04791238877481177,0.17111567419575632,NA,NA,Healthy
1043,Product_156,Clothing,0.021218343600273786,16,0,8763.84,271.56,NA,0.1485284052019165,0.4880219028062971,NA,NA,Healthy
1043,Product_156,Electronics,0.0027378507871321013,3,0,1187.4,296.85,NA,0.019164955509924708,0.02737850787132101,NA,NA,Healthy
1043,Product_156,Food,0.0034223134839151265,28,0,63.3,12.66,NA,0.023956194387405885,0.11978097193702943,NA,NA,Healthy
1043,Product_156,Home,0.006160164271047228,11,0,814.77,90.53,NA,0.043121149897330596,0.11088295687885011,NA,NA,Healthy
1043,Product_157,Beauty,0.01163586584531143,3.3333333333333335,0,2898.79,144.92333333333332,NA,0.08145106091718002,0.12023728040155146,NA,NA,Healthy
1043,Product_157,Clothing,0.014373716632443531,13,0,6169.05,267.46500000000003,NA,0.10061601642710472,0.2874743326488706,NA,NA,Healthy
1043,Product_157,Food,0.007529089664613279,19.5,0,2067.71,179.485,NA,0.05270362765229295,0.1995208761122519,NA,NA,Healthy
1043,Product_157,Home,0.01574264202600958,2.5,0,7839.83,336.55,NA,0.11019849418206706,0.149555099247091,NA,NA,Healthy
1043,Product_158,Beauty,0.009582477754962354,28,0,1327.62,94.83,NA,0.06707734428473648,0.3353867214236824,NA,NA,Healthy
1043,Product_158,Clothing,0.00889801505817933,6.5,0,4729.879999999999,395.485,NA,0.06228610540725531,0.12012320328542095,NA,NA,Healthy
1043,Product_158,Food,0.0013689253935660506,3,0,671.28,335.64,NA,0.009582477754962354,0.013689253935660506,NA,NA,Healthy
1043,Product_159,Beauty,0.026009582477754964,14,0,14762.11,359.855,NA,0.18206707734428473,0.5462012320328542,NA,NA,Healthy
1043,Product_159,Clothing,6.844626967830253e-4,3,0,51.01,51.01,NA,0.004791238877481177,0.006844626967830253,NA,NA,Healthy
1043,Product_159,Electronics,0.013689253935660506,9.5,0,4026.22,246.325,NA,0.09582477754962354,0.22587268993839835,NA,NA,Healthy
1043,Product_159,Home,0.0034223134839151265,20,0,85.39999999999999,17.08,NA,0.023956194387405885,0.09240246406570841,NA,NA,Healthy
1043,Product_16,Beauty,0.006844626967830253,9,0,217.6,21.76,NA,0.04791238877481177,0.10951403148528405,NA,NA,Healthy
1043,Product_16,Clothing,0.004106776180698152,14,0,843.1200000000001,140.52,NA,0.028747433264887066,0.08624229979466119,NA,NA,Healthy
1043,Product_16,Home,0.006160164271047228,23,0,3409.38,378.82,NA,0.043121149897330596,0.18480492813141686,NA,NA,Healthy
1043,Product_160,Beauty,0.007529089664613279,5,0,813.3399999999999,73.94,NA,0.05270362765229295,0.09034907597535935,NA,NA,Healthy
1043,Product_160,Food,0.015058179329226557,14,0,6308.96,257.735,NA,0.1054072553045859,0.3162217659137577,NA,NA,Healthy
1043,Product_161,Clothing,0.004106776180698152,6,0,1616.28,269.38,NA,0.028747433264887066,0.053388090349075976,NA,NA,Healthy
1043,Product_161,Food,0.006844626967830253,20,0,4064.9,406.49,NA,0.04791238877481177,0.18480492813141683,NA,NA,Healthy
1043,Product_162,Beauty,0.01163586584531143,16,0,4433.780000000001,291.83500000000004,NA,0.08145106091718002,0.2676249144421629,NA,NA,Healthy
1043,Product_162,Electronics,0.0027378507871321013,29,0,1089.32,272.33,NA,0.019164955509924708,0.09856262833675565,NA,NA,Healthy
1043,Product_162,Home,0.008213552361396304,24.5,0,1773.92,115.19999999999999,NA,0.05749486652977413,0.2587268993839836,NA,NA,Healthy
1043,Product_163,Beauty,0.006844626967830253,3,0,3853,385.3,NA,0.04791238877481177,0.06844626967830253,NA,NA,Healthy
1043,Product_163,Clothing,0.004106776180698152,11,0,2278.98,379.83,NA,0.028747433264887066,0.07392197125256675,NA,NA,Healthy
1043,Product_163,Electronics,0.015058179329226557,4.5,0,1447.72,61.714999999999996,NA,0.1054072553045859,0.1731690622861054,NA,NA,Healthy
1043,Product_163,Food,0.00889801505817933,24,0,3605.03,277.31,NA,0.06228610540725531,0.2758384668035592,NA,NA,Healthy
1043,Product_163,Home,6.844626967830253e-4,25,0,258.15,258.15,NA,0.004791238877481177,0.02190280629705681,NA,NA,Healthy
